date,value,group
2014-09-18,1.2872,A
2014-09-19,1.2852,A
2014-09-22,1.2845,A
2014-09-23,1.2892,A
2014-09-24,1.2826,A
2014-09-25,1.2712,A
2014-09-26,1.2732,A
2014-09-29,1.2701,A
2014-09-30,1.2583,A
2014-10-01,1.2603,A
2014-10-02,1.2631,A
2014-10-03,1.2616,A
2014-10-06,1.2565,A
2014-10-07,1.2607,A
2014-10-08,1.2645,A
2014-10-09,1.2763,A
2014-10-10,1.2638,A
2014-10-13,1.2679,A
2014-10-14,1.2646,A
2014-10-15,1.2666,A
2014-10-16,1.2749,A
2014-10-17,1.2823,A
2014-10-20,1.2773,A
2014-10-21,1.2762,A
2014-10-22,1.2693,A
2014-10-23,1.2669,A
2014-10-24,1.2659,A
2014-10-27,1.2679,A
2014-10-28,1.2748,A
2014-10-29,1.2737,A
2014-10-30,1.2598,A
2014-10-31,1.2524,A
2014-11-03,1.2493,A
2014-11-04,1.2514,A
2014-11-05,1.248,A
2014-11-06,1.2517,A
2014-11-07,1.2393,A
2014-11-10,1.2486,A
2014-11-11,1.2424,A
2014-11-12,1.2467,A
2014-11-13,1.2456,A
2014-11-14,1.2436,A
2014-11-17,1.2496,A
2014-11-18,1.2514,A
2014-11-19,1.2535,A
2014-11-20,1.2539,A
2014-11-21,1.2422,A
2014-11-24,1.241,A
2014-11-25,1.2424,A
2014-11-26,1.2475,A
2014-11-27,1.248,A
2014-11-28,1.2483,A
2014-12-01,1.2469,A
2014-12-02,1.2424,A
2014-12-03,1.2331,A
2014-12-04,1.2311,A
2014-12-05,1.2362,A
2014-12-08,1.2258,A
2014-12-09,1.2369,A
2014-12-10,1.2392,A
2014-12-11,1.2428,A
2014-12-12,1.245,A
2014-12-15,1.2426,A
2014-12-16,1.2537,A
2014-12-17,1.2448,A
2014-12-18,1.2285,A
2014-12-19,1.2279,A
2014-12-22,1.2259,A
2014-12-23,1.2213,A
2014-12-24,1.2219,A
2014-12-29,1.2197,A
2014-12-30,1.216,A
2014-12-31,1.2141,A
2015-01-02,1.2043,A
2015-01-05,1.1915,A
2015-01-06,1.1914,A
2015-01-07,1.1831,A
2015-01-08,1.1768,A
2015-01-09,1.1813,A
2015-01-12,1.1804,A
2015-01-13,1.1782,A
2015-01-14,1.1775,A
2015-01-15,1.1708,A
2015-01-16,1.1588,A
2015-01-19,1.1605,A
2015-01-20,1.1579,A
2015-01-21,1.1593,A
2015-01-22,1.1618,A
2015-01-23,1.1198,A
2015-01-26,1.1244,A
2015-01-27,1.1306,A
2015-01-28,1.1344,A
2015-01-29,1.1315,A
2015-01-30,1.1305,A
2015-02-02,1.131,A
2015-02-03,1.1376,A
2015-02-04,1.1446,A
2015-02-05,1.141,A
2015-02-06,1.1447,A
2015-02-09,1.1275,A
2015-02-10,1.1297,A
2015-02-11,1.1314,A
2015-02-12,1.1328,A
2015-02-13,1.1381,A
2015-02-16,1.1408,A
2015-02-17,1.1415,A
2015-02-18,1.1372,A
2015-02-19,1.1387,A
2015-02-20,1.1298,A
2015-02-23,1.1298,A
2015-02-24,1.1328,A
2015-02-25,1.1346,A
2015-02-26,1.1317,A
2015-02-27,1.124,A
2015-03-02,1.1227,A
2015-03-03,1.1168,A
2015-03-04,1.1124,A
2015-03-05,1.1069,A
2015-03-06,1.0963,A
2015-03-09,1.086,A
2015-03-10,1.0738,A
2015-03-11,1.0578,A
2015-03-12,1.0613,A
2015-03-13,1.0572,A
2015-03-16,1.0557,A
2015-03-17,1.0635,A
2015-03-18,1.0592,A
2015-03-19,1.0677,A
2015-03-20,1.0776,A
2015-03-23,1.0912,A
2015-03-24,1.095,A
2015-03-25,1.0985,A
2015-03-26,1.0973,A
2015-03-27,1.0856,A
2015-03-30,1.0845,A
2015-03-31,1.0759,A
2015-04-01,1.0755,A
2015-04-02,1.083,A
2015-04-07,1.0847,A
2015-04-08,1.0862,A
2015-04-09,1.0774,A
2015-04-10,1.057,A
2015-04-13,1.0552,A
2015-04-14,1.0564,A
2015-04-15,1.0579,A
2015-04-16,1.0711,A
2015-04-17,1.0814,A
2015-04-20,1.0723,A
2015-04-21,1.07,A
2015-04-22,1.0743,A
2015-04-23,1.0772,A
2015-04-24,1.0824,A
2015-04-27,1.0822,A
2015-04-28,1.0927,A
2015-04-29,1.1002,A
2015-04-30,1.1215,A
2015-05-04,1.1152,A
2015-05-05,1.1117,A
2015-05-06,1.123,A
2015-05-07,1.1305,A
2015-05-08,1.1221,A
2015-05-11,1.1142,A
2015-05-12,1.1239,A
2015-05-13,1.1221,A
2015-05-14,1.1419,A
2015-05-15,1.1328,A
2015-05-18,1.1389,A
2015-05-19,1.118,A
2015-05-20,1.1118,A
2015-05-21,1.1133,A
2015-05-22,1.1164,A
2015-05-25,1.0978,A
2015-05-26,1.0926,A
2015-05-27,1.0863,A
2015-05-28,1.0896,A
2015-05-29,1.097,A
2015-06-01,1.0944,A
2015-06-02,1.1029,A
2015-06-03,1.1134,A
2015-06-04,1.1317,A
2015-06-05,1.1218,A
2015-06-08,1.1162,A
2015-06-09,1.1249,A
2015-06-10,1.1279,A
2015-06-11,1.1232,A
2015-06-12,1.122,A
2015-06-15,1.1218,A
2015-06-16,1.1215,A
2015-06-17,1.1279,A
2015-06-18,1.1404,A
2015-06-19,1.1299,A
2015-06-22,1.1345,A
2015-06-23,1.1204,A
2015-06-24,1.1213,A
2015-06-25,1.1206,A
2015-06-26,1.1202,A
2015-06-29,1.1133,A
2015-06-30,1.1189,A
2015-07-01,1.11,A
2015-07-02,1.1066,A
2015-07-03,1.1096,A
2015-07-06,1.1008,A
2015-07-07,1.0931,A
2015-07-08,1.1024,A
2015-07-09,1.1054,A
2015-07-10,1.1185,A
2015-07-13,1.1049,A
2015-07-14,1.1031,A
2015-07-15,1.1009,A
2015-07-16,1.0867,A
2015-07-17,1.0889,A
2015-07-20,1.0852,A
2015-07-21,1.0867,A
2015-07-22,1.0902,A
2015-07-23,1.0999,A
2015-07-24,1.0939,A
2015-07-27,1.1058,A
2015-07-28,1.1025,A
2015-07-29,1.103,A
2015-07-30,1.0955,A
2015-07-31,1.0967,A
2015-08-03,1.0951,A
2015-08-04,1.0973,A
2015-08-05,1.0883,A
2015-08-06,1.0885,A
2015-08-07,1.0941,A
2015-08-10,1.096,A
2015-08-11,1.1055,A
2015-08-12,1.1155,A
2015-08-13,1.1109,A
2015-08-14,1.1171,A
2015-08-17,1.11,A
2015-08-18,1.106,A
2015-08-19,1.1041,A
2015-08-20,1.1183,A
2015-08-21,1.1281,A
2015-08-24,1.1497,A
2015-08-25,1.1506,A
2015-08-26,1.1402,A
2015-08-27,1.1284,A
2015-08-28,1.1268,A
2015-08-31,1.1215,A
2015-09-01,1.1236,A
2015-09-02,1.1255,A
2015-09-03,1.1229,A
2015-09-04,1.1138,A
2015-09-07,1.1146,A
2015-09-08,1.1162,A
2015-09-09,1.1139,A
2015-09-10,1.1185,A
2015-09-11,1.1268,A
2015-09-14,1.1305,A
2015-09-15,1.132,A
2015-09-16,1.1228,A
2015-09-17,1.1312,A
2015-09-18,1.1419,A
2015-09-21,1.125,A
2015-09-22,1.1155,A
2015-09-23,1.115,A
2015-09-24,1.1241,A
2015-09-25,1.1151,A
2015-09-28,1.117,A
2015-09-29,1.1204,A
2015-09-30,1.1203,A
2015-10-01,1.1153,A
2015-10-02,1.116,A
2015-10-05,1.1236,A
2015-10-06,1.1224,A
2015-10-07,1.1266,A
2015-10-08,1.1254,A
2015-10-09,1.1362,A
2015-10-12,1.1373,A
2015-10-13,1.1374,A
2015-10-14,1.141,A
2015-10-15,1.1439,A
2015-10-16,1.136,A
2015-10-19,1.1333,A
2015-10-20,1.1373,A
2015-10-21,1.1354,A
2015-10-22,1.1313,A
2015-10-23,1.1084,A
2015-10-26,1.1011,A
2015-10-27,1.1061,A
2015-10-28,1.1085,A
2015-10-29,1.093,A
2015-10-30,1.1017,A
2015-11-02,1.1032,A
2015-11-03,1.0976,A
2015-11-04,1.0935,A
2015-11-05,1.0883,A
2015-11-06,1.0864,A
2015-11-09,1.0776,A
2015-11-10,1.0711,A
2015-11-11,1.0716,A
2015-11-12,1.0726,A
2015-11-13,1.0764,A
2015-11-16,1.0723,A
2015-11-17,1.067,A
2015-11-18,1.0666,A
2015-11-19,1.0687,A
2015-11-20,1.0688,A
2015-11-23,1.0631,A
2015-11-24,1.0651,A
2015-11-25,1.0586,A
2015-11-26,1.0612,A
2015-11-27,1.058,A
2015-11-30,1.0579,A
2015-12-01,1.06,A
2015-12-02,1.0612,A
2015-12-03,1.0671,A
2015-12-04,1.0902,A
2015-12-07,1.0809,A
2015-12-08,1.0875,A
2015-12-09,1.0941,A
2015-12-10,1.0943,A
2015-12-11,1.095,A
2015-12-14,1.0983,A
2015-12-15,1.099,A
2015-12-16,1.0933,A
2015-12-17,1.0841,A
2015-12-18,1.0836,A
2015-12-21,1.087,A
2015-12-22,1.0952,A
2015-12-23,1.0916,A
2015-12-24,1.0947,A
2015-12-28,1.0962,A
2015-12-29,1.0952,A
2015-12-30,1.0926,A
2015-12-31,1.0887,A
2016-01-04,1.0898,A
2016-01-05,1.0746,A
2016-01-06,1.0742,A
2016-01-07,1.0868,A
2016-01-08,1.0861,A
2016-01-11,1.0888,A
2016-01-12,1.0836,A
2016-01-13,1.0816,A
2016-01-14,1.0893,A
2016-01-15,1.0914,A
2016-01-18,1.0892,A
2016-01-19,1.0868,A
2016-01-20,1.0907,A
2016-01-21,1.0893,A
2016-01-22,1.0808,A
2016-01-25,1.0815,A
2016-01-26,1.0837,A
2016-01-27,1.0888,A
2016-01-28,1.0903,A
2016-01-29,1.092,A
2016-02-01,1.0884,A
2016-02-02,1.0919,A
2016-02-03,1.0933,A
2016-02-04,1.1206,A
2016-02-05,1.1202,A
2016-02-08,1.1101,A
2016-02-09,1.1236,A
2016-02-10,1.1257,A
2016-02-11,1.1347,A
2016-02-12,1.1275,A
2016-02-15,1.118,A
2016-02-16,1.1166,A
2016-02-17,1.1136,A
2016-02-18,1.1084,A
2016-02-19,1.1096,A
2016-02-22,1.1026,A
2016-02-23,1.1002,A
2016-02-24,1.0981,A
2016-02-25,1.1027,A
2016-02-26,1.1006,A
2016-02-29,1.0888,A
2016-03-01,1.0872,A
2016-03-02,1.0856,A
2016-03-03,1.0901,A
2016-03-04,1.097,A
2016-03-07,1.0953,A
2016-03-08,1.1028,A
2016-03-09,1.0973,A
2016-03-10,1.0857,A
2016-03-11,1.109,A
2016-03-14,1.1119,A
2016-03-15,1.1109,A
2016-03-16,1.1064,A
2016-03-17,1.1311,A
2016-03-18,1.1279,A
2016-03-21,1.1271,A
2016-03-22,1.1212,A
2016-03-23,1.1171,A
2016-03-24,1.1154,A
2016-03-29,1.1194,A
2016-03-30,1.1324,A
2016-03-31,1.1385,A
2016-04-01,1.1432,A
2016-04-04,1.138,A
2016-04-05,1.1367,A
2016-04-06,1.1336,A
2016-04-07,1.1364,A
2016-04-08,1.1363,A
2016-04-11,1.139,A
2016-04-12,1.1396,A
2016-04-13,1.1298,A
2016-04-14,1.1252,A
2016-04-15,1.1284,A
2016-04-18,1.1306,A
2016-04-19,1.1343,A
2016-04-20,1.1379,A
2016-04-21,1.1355,A
2016-04-22,1.1263,A
2016-04-25,1.1264,A
2016-04-26,1.1287,A
2016-04-27,1.1303,A
2016-04-28,1.1358,A
2016-04-29,1.1403,A
2016-05-02,1.1493,A
2016-05-03,1.1569,A
2016-05-04,1.1505,A
2016-05-05,1.1439,A
2016-05-06,1.1427,A
2016-05-09,1.1395,A
2016-05-10,1.1375,A
2016-05-11,1.1409,A
2016-05-12,1.1389,A
2016-05-13,1.1348,A
2016-05-16,1.1324,A
2016-05-17,1.1318,A
2016-05-18,1.1279,A
2016-05-19,1.1197,A
2016-05-20,1.1219,A
2016-05-23,1.1215,A
2016-05-24,1.1168,A
2016-05-25,1.1146,A
2016-05-26,1.1168,A
2016-05-27,1.1168,A
2016-05-30,1.1139,A
2016-05-31,1.1154,A
2016-06-01,1.1174,A
2016-06-02,1.1188,A
2016-06-03,1.1154,A
2016-06-06,1.1349,A
2016-06-07,1.1348,A
2016-06-08,1.1378,A
2016-06-09,1.1343,A
2016-06-10,1.1304,A
2016-06-13,1.1268,A
2016-06-14,1.1225,A
2016-06-15,1.123,A
2016-06-16,1.1174,A
2016-06-17,1.1254,A
2016-06-20,1.1332,A
2016-06-21,1.1314,A
2016-06-22,1.1283,A
2016-06-23,1.1389,A
2016-06-24,1.1066,A
2016-06-27,1.0998,A
2016-06-28,1.1073,A
2016-06-29,1.109,A
2016-06-30,1.1102,A
2016-07-01,1.1135,A
2016-07-04,1.1138,A
2016-07-05,1.1146,A
2016-07-06,1.1069,A
2016-07-07,1.108,A
2016-07-08,1.107,A
2016-07-11,1.1049,A
2016-07-12,1.1092,A
2016-07-13,1.1072,A
2016-07-14,1.1157,A
2016-07-15,1.1128,A
2016-07-18,1.1053,A
2016-07-19,1.1035,A
2016-07-20,1.1013,A
2016-07-21,1.1015,A
2016-07-22,1.1014,A
2016-07-25,1.0982,A
2016-07-26,1.0997,A
2016-07-27,1.0991,A
2016-07-28,1.109,A
2016-07-29,1.1113,A
2016-08-01,1.1164,A
2016-08-02,1.1193,A
2016-08-03,1.12,A
2016-08-04,1.1136,A
2016-08-05,1.1156,A
2016-08-08,1.1087,A
2016-08-09,1.1078,A
2016-08-10,1.1184,A
2016-08-11,1.1153,A
2016-08-12,1.1158,A
2016-08-15,1.118,A
2016-08-16,1.1295,A
2016-08-17,1.1276,A
2016-08-18,1.1321,A
2016-08-19,1.1326,A
2016-08-22,1.1306,A
2016-08-23,1.1339,A
2016-08-24,1.1268,A
2016-08-25,1.129,A
2016-08-26,1.129,A
2016-08-29,1.117,A
2016-08-30,1.1168,A
2016-08-31,1.1132,A
2016-09-01,1.1146,A
2016-09-02,1.1193,A
2016-09-05,1.1156,A
2016-09-06,1.1159,A
2016-09-07,1.1237,A
2016-09-08,1.1296,A
2016-09-09,1.1268,A
2016-09-12,1.1226,A
2016-09-13,1.1247,A
2016-09-14,1.1218,A
2016-09-15,1.1254,A
2016-09-16,1.1226,A
2016-09-19,1.1165,A
2016-09-20,1.1184,A
2016-09-21,1.115,A
2016-09-22,1.1238,A
2016-09-23,1.1214,A
2016-09-26,1.1262,A
2016-09-27,1.122,A
2016-09-28,1.1225,A
2016-09-29,1.1221,A
2016-09-30,1.1161,A
2016-10-03,1.1236,A
2016-10-04,1.1161,A
2016-10-05,1.1211,A
2016-10-06,1.1185,A
2016-10-07,1.114,A
2016-10-10,1.116,A
2016-10-11,1.1079,A
2016-10-12,1.102,A
2016-10-13,1.1038,A
2016-10-14,1.1002,A
2016-10-17,1.0994,A
2016-10-18,1.0993,A
2016-10-19,1.0979,A
2016-10-20,1.098,A
2016-10-21,1.0886,A
2016-10-24,1.0891,A
2016-10-25,1.0872,A
2016-10-26,1.0925,A
2016-10-27,1.0927,A
2016-10-28,1.0922,A
2016-10-31,1.0946,A
2016-11-01,1.1025,A
2016-11-02,1.1095,A
2016-11-03,1.1064,A
2016-11-04,1.1093,A
2016-11-07,1.1062,A
2016-11-08,1.1038,A
2016-11-09,1.1022,A
2016-11-10,1.0895,A
2016-11-11,1.0904,A
2016-11-14,1.0777,A
2016-11-15,1.0765,A
2016-11-16,1.0702,A
2016-11-17,1.0717,A
2016-11-18,1.0629,A
2016-11-21,1.0631,A
2016-11-22,1.0617,A
2016-11-23,1.0602,A
2016-11-24,1.0548,A
2016-11-25,1.0592,A
2016-11-28,1.0588,A
2016-11-29,1.0576,A
2016-11-30,1.0635,A
2016-12-01,1.0627,A
2016-12-02,1.0642,A
2016-12-05,1.0702,A
2016-12-06,1.0734,A
2016-12-07,1.073,A
2016-12-08,1.0762,A
2016-12-09,1.0559,A
2016-12-12,1.0596,A
2016-12-13,1.061,A
2016-12-14,1.0644,A
2016-12-15,1.0419,A
2016-12-16,1.0439,A
2016-12-19,1.0422,A
2016-12-20,1.0364,A
2016-12-21,1.0421,A
2016-12-22,1.0444,A
2016-12-23,1.0446,A
2016-12-27,1.0445,A
2016-12-28,1.0401,A
2016-12-29,1.0453,A
2016-12-30,1.0541,A
2017-01-02,1.0465,A
2017-01-03,1.0385,A
2017-01-04,1.0437,A
2017-01-05,1.0501,A
2017-01-06,1.0589,A
2017-01-09,1.0516,A
2017-01-10,1.0567,A
2017-01-11,1.0503,A
2017-01-12,1.0679,A
2017-01-13,1.0661,A
2017-01-16,1.0594,A
2017-01-17,1.0684,A
2017-01-18,1.0664,A
2017-01-19,1.0668,A
2017-01-20,1.0632,A
2017-01-23,1.0715,A
2017-01-24,1.0748,A
2017-01-25,1.0743,A
2017-01-26,1.07,A
2017-01-27,1.0681,A
2017-01-30,1.063,A
2017-01-31,1.0755,A
2017-02-01,1.079,A
2017-02-02,1.0808,A
2017-02-03,1.0741,A
2017-02-06,1.0712,A
2017-02-07,1.0675,A
2017-02-08,1.0665,A
2017-02-09,1.0692,A
2017-02-10,1.0629,A
2017-02-13,1.0629,A
2017-02-14,1.0623,A
2017-02-15,1.0555,A
2017-02-16,1.0652,A
2017-02-17,1.065,A
2017-02-20,1.0616,A
2017-02-21,1.0537,A
2017-02-22,1.0513,A
2017-02-23,1.0573,A
2017-02-24,1.0609,A
2017-02-27,1.0587,A
2017-02-28,1.0597,A
2017-03-01,1.0533,A
2017-03-02,1.0514,A
2017-03-03,1.0565,A
2017-03-06,1.0592,A
2017-03-07,1.0576,A
2017-03-08,1.0556,A
2017-03-09,1.0551,A
2017-03-10,1.0606,A
2017-03-13,1.0663,A
2017-03-14,1.0631,A
2017-03-15,1.0622,A
2017-03-16,1.0726,A
2017-03-17,1.0737,A
2017-03-20,1.0752,A
2017-03-21,1.0802,A
2017-03-22,1.0807,A
2017-03-23,1.0786,A
2017-03-24,1.0805,A
2017-03-27,1.0889,A
2017-03-28,1.0859,A
2017-03-29,1.0748,A
2017-03-30,1.0737,A
2017-03-31,1.0691,A
2017-04-03,1.0661,A
2017-04-04,1.0651,A
2017-04-05,1.0678,A
2017-04-06,1.0666,A
2017-04-07,1.063,A
2017-04-10,1.0578,A
2017-04-11,1.0616,A
2017-04-12,1.0605,A
2017-04-13,1.063,A
2017-04-18,1.0682,A
2017-04-19,1.0725,A
2017-04-20,1.0745,A
2017-04-21,1.0698,A
2017-04-24,1.0848,A
2017-04-25,1.0891,A
2017-04-26,1.0893,A
2017-04-27,1.0881,A
2017-04-28,1.093,A
2017-05-02,1.0915,A
2017-05-03,1.0919,A
2017-05-04,1.0927,A
2017-05-05,1.0961,A
2017-05-08,1.0938,A
2017-05-09,1.0888,A
2017-05-10,1.0882,A
2017-05-11,1.086,A
2017-05-12,1.0876,A
2017-05-15,1.0972,A
2017-05-16,1.1059,A
2017-05-17,1.1117,A
2017-05-18,1.1129,A
2017-05-19,1.1179,A
2017-05-22,1.1243,A
2017-05-23,1.1215,A
2017-05-24,1.1193,A
2017-05-25,1.1214,A
2017-05-26,1.1196,A
2017-05-29,1.1188,A
2017-05-30,1.1173,A
2017-05-31,1.1221,A
2017-06-01,1.1219,A
2017-06-02,1.1217,A
2017-06-05,1.1249,A
2017-06-06,1.1258,A
2017-06-07,1.1217,A
2017-06-08,1.1229,A
2017-06-09,1.1176,A
2017-06-12,1.1221,A
2017-06-13,1.1217,A
2017-06-14,1.1203,A
2017-06-15,1.1166,A
2017-06-16,1.1167,A
2017-06-19,1.1199,A
2017-06-20,1.1156,A
2017-06-21,1.1147,A
2017-06-22,1.1169,A
2017-06-23,1.1173,A
2017-06-26,1.1187,A
2017-06-27,1.1278,A
2017-06-28,1.1375,A
2017-06-29,1.1413,A
2017-06-30,1.1412,A
2017-07-03,1.1369,A
2017-07-04,1.1353,A
2017-07-05,1.1329,A
2017-07-06,1.1385,A
2017-07-07,1.1412,A
2017-07-10,1.1387,A
2017-07-11,1.1405,A
2017-07-12,1.1449,A
2017-07-13,1.1417,A
2017-07-14,1.1415,A
2017-07-17,1.1462,A
2017-07-18,1.1555,A
2017-07-19,1.1533,A
2017-07-20,1.1485,A
2017-07-21,1.1642,A
2017-07-24,1.1648,A
2017-07-25,1.1694,A
2017-07-26,1.1644,A
2017-07-27,1.1694,A
2017-07-28,1.1729,A
2017-07-31,1.1727,A
2017-08-01,1.1812,A
2017-08-02,1.1829,A
2017-08-03,1.186,A
2017-08-04,1.1868,A
2017-08-07,1.1797,A
2017-08-08,1.1814,A
2017-08-09,1.1731,A
2017-08-10,1.1732,A
2017-08-11,1.1765,A
2017-08-14,1.1797,A
2017-08-15,1.1744,A
2017-08-16,1.171,A
2017-08-17,1.1697,A
2017-08-18,1.174,A
2017-08-21,1.1761,A
2017-08-22,1.1771,A
2017-08-23,1.1799,A
2017-08-24,1.1806,A
2017-08-25,1.1808,A
2017-08-28,1.1925,A
2017-08-29,1.2048,A
2017-08-30,1.1916,A
2017-08-31,1.1825,A
2017-09-01,1.192,A
2017-09-04,1.1905,A
2017-09-05,1.189,A
2017-09-06,1.1931,A
2017-09-07,1.1971,A
2017-09-08,1.206,A
2017-09-11,1.1997,A
2017-09-12,1.1933,A
2017-09-13,1.1979,A
2017-09-14,1.1885,A
2017-09-15,1.1963,A
2017-09-18,1.1948,A
2017-09-19,1.1972,A
2017-09-20,1.2007,A
2017-09-21,1.1905,A
2017-09-22,1.1961,A
2017-09-25,1.1867,A
2017-09-26,1.1787,A
2017-09-27,1.1741,A
2017-09-28,1.1778,A
2017-09-29,1.1806,A
2017-10-02,1.1744,A
2017-10-03,1.1753,A
2017-10-04,1.1787,A
2017-10-05,1.1742,A
2017-10-06,1.1707,A
2017-10-09,1.1746,A
2017-10-10,1.1797,A
2017-10-11,1.183,A
2017-10-12,1.1856,A
2017-10-13,1.181,A
2017-10-16,1.1803,A
2017-10-17,1.1759,A
2017-10-18,1.1749,A
2017-10-19,1.1834,A
2017-10-20,1.1818,A
2017-10-23,1.174,A
2017-10-24,1.1761,A
2017-10-25,1.1785,A
2017-10-26,1.1753,A
2017-10-27,1.1605,A
2017-10-30,1.1612,A
2017-10-31,1.1638,A
2017-11-01,1.1612,A
2017-11-02,1.1645,A
2017-11-03,1.1657,A
2017-11-06,1.159,A
2017-11-07,1.1562,A
2017-11-08,1.159,A
2017-11-09,1.163,A
2017-11-10,1.1654,A
2017-11-13,1.1656,A
2017-11-14,1.1745,A
2017-11-15,1.184,A
2017-11-16,1.1771,A
2017-11-17,1.1795,A
2017-11-20,1.1781,A
2017-11-21,1.1718,A
2017-11-22,1.1749,A
2017-11-23,1.1848,A
2017-11-24,1.1877,A
2017-11-27,1.1952,A
2017-11-28,1.1888,A
2017-11-29,1.1827,A
2017-11-30,1.1849,A
2017-12-01,1.1885,A
2017-12-04,1.1865,A
2017-12-05,1.1847,A
2017-12-06,1.1817,A
2017-12-07,1.1786,A
2017-12-08,1.1742,A
2017-12-11,1.1796,A
2017-12-12,1.1766,A
2017-12-13,1.1736,A
2017-12-14,1.1845,A
2017-12-15,1.1806,A
2017-12-18,1.1795,A
2017-12-19,1.1823,A
2017-12-20,1.1845,A
2017-12-21,1.1859,A
2017-12-22,1.1853,A
2017-12-27,1.1895,A
2017-12-28,1.1934,A
2017-12-29,1.1993,A
2018-01-02,1.2065,A
2018-01-03,1.2023,A
2018-01-04,1.2065,A
2018-01-05,1.2045,A
2018-01-08,1.1973,A
2018-01-09,1.1932,A
2018-01-10,1.1992,A
2018-01-11,1.2017,A
2018-01-12,1.2137,A
2018-01-15,1.2277,A
2018-01-16,1.223,A
2018-01-17,1.2203,A
2018-01-18,1.2235,A
2018-01-19,1.2255,A
2018-01-22,1.2239,A
2018-01-23,1.2249,A
2018-01-24,1.2352,A
2018-01-25,1.2407,A
2018-01-26,1.2436,A
2018-01-29,1.2379,A
2018-01-30,1.2421,A
2018-01-31,1.2457,A
2018-02-01,1.2459,A
2018-02-02,1.2492,A
2018-02-05,1.244,A
2018-02-06,1.2329,A
2018-02-07,1.2338,A
2018-02-08,1.2252,A
2018-02-09,1.2273,A
2018-02-12,1.2263,A
2018-02-13,1.2333,A
2018-02-14,1.2348,A
2018-02-15,1.2493,A
2018-02-16,1.2464,A
2018-02-19,1.241,A
2018-02-20,1.234,A
2018-02-21,1.2312,A
2018-02-22,1.2276,A
2018-02-23,1.2299,A
2018-02-26,1.232,A
2018-02-27,1.2301,A
2018-02-28,1.2214,A
2018-03-01,1.2171,A
2018-03-02,1.2312,A
2018-03-05,1.2307,A
2018-03-06,1.2411,A
2018-03-07,1.2417,A
2018-03-08,1.2421,A
2018-03-09,1.2291,A
2018-03-12,1.2302,A
2018-03-13,1.2378,A
2018-03-14,1.2369,A
2018-03-15,1.2341,A
2018-03-16,1.2301,A
2018-03-19,1.2309,A
2018-03-20,1.2276,A
2018-03-21,1.2286,A
2018-03-22,1.2316,A
2018-03-23,1.2346,A
2018-03-26,1.2411,A
2018-03-27,1.2376,A
2018-03-28,1.2398,A
2018-03-29,1.2321,A
2018-04-03,1.2308,A
2018-04-04,1.2276,A
2018-04-05,1.226,A
2018-04-06,1.2234,A
2018-04-09,1.2304,A
2018-04-10,1.2361,A
2018-04-11,1.2384,A
2018-04-12,1.2323,A
2018-04-13,1.2317,A
2018-04-16,1.237,A
2018-04-17,1.2357,A
2018-04-18,1.2388,A
2018-04-19,1.2382,A
2018-04-20,1.2309,A
2018-04-23,1.2238,A
2018-04-24,1.2213,A
2018-04-25,1.2185,A
2018-04-26,1.2168,A
2018-04-27,1.207,A
2018-04-30,1.2079,A
2018-05-02,1.2007,A
2018-05-03,1.1992,A
2018-05-04,1.1969,A
2018-05-07,1.1902,A
2018-05-08,1.187,A
2018-05-09,1.1879,A
2018-05-10,1.1878,A
2018-05-11,1.1934,A
2018-05-14,1.1988,A
2018-05-15,1.1883,A
2018-05-16,1.1784,A
2018-05-17,1.1805,A
2018-05-18,1.1781,A
2018-05-21,1.1759,A
2018-05-22,1.1794,A
2018-05-23,1.1708,A
2018-05-24,1.1728,A
2018-05-25,1.1675,A
2018-05-28,1.1644,A
2018-05-29,1.1558,A
2018-05-30,1.1632,A
2018-05-31,1.1699,A
2018-06-01,1.1669,A
2018-06-04,1.1737,A
2018-06-05,1.1675,A
2018-06-06,1.1765,A
2018-06-07,1.1836,A
2018-06-08,1.1754,A
2018-06-11,1.179,A
2018-06-12,1.1788,A
2018-06-13,1.1764,A
2018-06-14,1.173,A
2018-06-15,1.1596,A
2018-06-18,1.1613,A
2018-06-19,1.1534,A
2018-06-20,1.1578,A
2018-06-21,1.1538,A
2018-06-22,1.1648,A
2018-06-25,1.17,A
2018-06-26,1.1672,A
2018-06-27,1.1616,A
2018-06-28,1.1583,A
2018-06-29,1.1658,A
2018-07-02,1.1639,A
2018-07-03,1.1665,A
2018-07-04,1.1642,A
2018-07-05,1.1709,A
2018-07-06,1.1724,A
2018-07-09,1.1789,A
2018-07-10,1.1713,A
2018-07-11,1.1735,A
2018-07-12,1.1658,A
2018-07-13,1.1643,A
2018-07-16,1.172,A
2018-07-17,1.1707,A
2018-07-18,1.1611,A
2018-07-19,1.1588,A
2018-07-20,1.167,A
2018-07-23,1.1716,A
2018-07-24,1.1706,A
2018-07-25,1.169,A
2018-07-26,1.1716,A
2018-07-27,1.1625,A
2018-07-30,1.1684,A
2018-07-31,1.1736,A
2018-08-01,1.1696,A
2018-08-02,1.1617,A
2018-08-03,1.1588,A
2018-08-06,1.1543,A
2018-08-07,1.1602,A
2018-08-08,1.1589,A
2018-08-09,1.1593,A
2018-08-10,1.1456,A
2018-08-13,1.1403,A
2018-08-14,1.1406,A
2018-08-15,1.1321,A
2018-08-16,1.137,A
2018-08-17,1.1391,A
2018-08-20,1.142,A
2018-08-21,1.1502,A
2018-08-22,1.1616,A
2018-08-23,1.1579,A
